03.02.2017  0:00:00,53 - lsm, INFO, ALL IS WELL  
03.02.2017 14:02:19,83 - lsm, INFO, ALL IS WELL  
03.02.2017 14:02:36,55 - nsd, INFO, ALL IS WELL  
03.02.2017 14:02:36,92 - lsm, INFO, ALL IS WELL  
03.02.2017 14:02:52,03 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:02:53,11 - lsm, INFO, ALL IS WELL  
03.02.2017 14:03:07,77 - lsm, INFO, ALL IS WELL  
03.02.2017 14:03:24,47 - nsd, INFO, ALL IS WELL  
03.02.2017 14:03:24,99 - lsm, INFO, ALL IS WELL  
03.02.2017 14:03:39,96 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:03:40,50 - lsm, INFO, ALL IS WELL  
03.02.2017 14:03:55,14 - lsm, INFO, ALL IS WELL  
03.02.2017 14:04:10,62 - nsd, INFO, ALL IS WELL  
03.02.2017 14:04:11,16 - lsm, INFO, ALL IS WELL  
03.02.2017 14:04:26,06 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:04:27,09 - lsm, INFO, ALL IS WELL  
03.02.2017 14:04:41,81 - lsm, INFO, ALL IS WELL  
03.02.2017 14:04:57,94 - nsd, INFO, ALL IS WELL  
03.02.2017 14:04:58,60 - lsm, INFO, ALL IS WELL  
03.02.2017 14:05:13,35 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:05:13,97 - lsm, INFO, ALL IS WELL  
03.02.2017 14:05:28,63 - lsm, INFO, ALL IS WELL  
03.02.2017 14:05:44,15 - nsd, INFO, ALL IS WELL  
03.02.2017 14:05:44,94 - lsm, INFO, ALL IS WELL  
03.02.2017 14:05:59,55 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:06:00,11 - lsm, INFO, ALL IS WELL  
03.02.2017 14:06:15,10 - lsm, INFO, ALL IS WELL  
03.02.2017 14:06:30,17 - nsd, INFO, ALL IS WELL  
03.02.2017 14:06:30,55 - lsm, INFO, ALL IS WELL  
03.02.2017 14:06:45,30 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:06:45,88 - lsm, INFO, ALL IS WELL  
03.02.2017 14:07:00,70 - lsm, INFO, ALL IS WELL  
03.02.2017 14:07:16,20 - nsd, INFO, ALL IS WELL  
03.02.2017 14:07:16,83 - lsm, INFO, ALL IS WELL  
03.02.2017 14:07:31,48 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:07:31,99 - lsm, INFO, ALL IS WELL  
03.02.2017 14:07:46,72 - lsm, INFO, ALL IS WELL  
03.02.2017 14:08:02,46 - nsd, INFO, ALL IS WELL  
03.02.2017 14:08:02,86 - lsm, INFO, ALL IS WELL  
03.02.2017 14:08:17,62 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:08:18,25 - lsm, INFO, ALL IS WELL  
03.02.2017 14:08:32,92 - lsm, INFO, ALL IS WELL  
03.02.2017 14:08:48,34 - nsd, INFO, ALL IS WELL  
03.02.2017 14:08:48,80 - lsm, INFO, ALL IS WELL  
03.02.2017 14:09:03,93 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:09:04,89 - lsm, INFO, ALL IS WELL  
03.02.2017 14:09:19,50 - lsm, INFO, ALL IS WELL  
03.02.2017 14:09:35,71 - nsd, INFO, ALL IS WELL  
03.02.2017 14:09:36,12 - lsm, INFO, ALL IS WELL  
03.02.2017 14:09:50,93 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:09:51,55 - lsm, INFO, ALL IS WELL  
03.02.2017 14:10:06,24 - lsm, INFO, ALL IS WELL  
03.02.2017 14:10:21,94 - nsd, INFO, ALL IS WELL  
03.02.2017 14:10:22,71 - lsm, INFO, ALL IS WELL  
03.02.2017 14:10:37,75 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:10:38,31 - lsm, INFO, ALL IS WELL  
03.02.2017 14:10:52,88 - lsm, INFO, ALL IS WELL  
03.02.2017 14:11:08,68 - nsd, INFO, ALL IS WELL  
03.02.2017 14:11:09,37 - lsm, INFO, ALL IS WELL  
03.02.2017 14:11:23,95 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:11:24,37 - lsm, INFO, ALL IS WELL  
03.02.2017 14:11:39,24 - lsm, INFO, ALL IS WELL  
03.02.2017 14:11:55,17 - nsd, INFO, ALL IS WELL  
03.02.2017 14:11:55,55 - lsm, INFO, ALL IS WELL  
03.02.2017 14:12:10,24 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:12:10,91 - lsm, INFO, ALL IS WELL  
03.02.2017 14:12:25,60 - lsm, INFO, ALL IS WELL  
03.02.2017 14:12:41,16 - nsd, INFO, ALL IS WELL  
03.02.2017 14:12:41,77 - lsm, INFO, ALL IS WELL  
03.02.2017 14:12:56,52 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:12:57,06 - lsm, INFO, ALL IS WELL  
03.02.2017 14:13:12,17 - lsm, INFO, ALL IS WELL  
03.02.2017 14:13:28,11 - nsd, INFO, ALL IS WELL  
03.02.2017 14:13:28,88 - lsm, INFO, ALL IS WELL  
03.02.2017 14:13:44,13 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:13:44,97 - lsm, INFO, ALL IS WELL  
03.02.2017 14:14:00,03 - lsm, INFO, ALL IS WELL  
03.02.2017 14:14:16,45 - nsd, INFO, ALL IS WELL  
03.02.2017 14:14:16,86 - lsm, INFO, ALL IS WELL  
03.02.2017 14:14:31,49 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:14:32,05 - lsm, INFO, ALL IS WELL  
03.02.2017 14:14:46,87 - lsm, INFO, ALL IS WELL  
03.02.2017 14:15:02,31 - nsd, INFO, ALL IS WELL  
03.02.2017 14:15:02,95 - lsm, INFO, ALL IS WELL  
03.02.2017 14:15:18,09 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:15:18,90 - lsm, INFO, ALL IS WELL  
03.02.2017 14:15:33,62 - lsm, INFO, ALL IS WELL  
03.02.2017 14:15:49,45 - nsd, INFO, ALL IS WELL  
03.02.2017 14:15:50,06 - lsm, INFO, ALL IS WELL  
03.02.2017 14:16:05,10 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:16:05,64 - lsm, INFO, ALL IS WELL  
03.02.2017 14:16:20,15 - lsm, INFO, ALL IS WELL  
03.02.2017 14:16:36,45 - nsd, INFO, ALL IS WELL  
03.02.2017 14:16:36,84 - lsm, INFO, ALL IS WELL  
03.02.2017 14:16:51,41 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:16:52,10 - lsm, INFO, ALL IS WELL  
03.02.2017 14:17:06,76 - lsm, INFO, ALL IS WELL  
03.02.2017 14:17:22,90 - nsd, INFO, ALL IS WELL  
03.02.2017 14:17:23,77 - lsm, INFO, ALL IS WELL  
03.02.2017 14:17:38,41 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:17:38,99 - lsm, INFO, ALL IS WELL  
03.02.2017 14:17:54,18 - lsm, INFO, ALL IS WELL  
03.02.2017 14:18:09,76 - nsd, INFO, ALL IS WELL  
03.02.2017 14:18:10,26 - lsm, INFO, ALL IS WELL  
03.02.2017 14:18:41,75 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:18:43,67 - lsm, INFO, ALL IS WELL  
03.02.2017 14:18:59,77 - lsm, INFO, ALL IS WELL  
03.02.2017 14:19:18,31 - nsd, INFO, ALL IS WELL  
03.02.2017 14:19:19,66 - lsm, INFO, ALL IS WELL  
03.02.2017 14:19:35,15 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:19:36,20 - lsm, INFO, ALL IS WELL  
03.02.2017 14:19:50,94 - lsm, INFO, ALL IS WELL  
03.02.2017 14:20:07,24 - nsd, INFO, ALL IS WELL  
03.02.2017 14:20:07,80 - lsm, INFO, ALL IS WELL  
03.02.2017 14:20:22,50 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:20:22,93 - lsm, INFO, ALL IS WELL  
03.02.2017 14:20:37,55 - lsm, INFO, ALL IS WELL  
03.02.2017 14:20:53,52 - nsd, INFO, ALL IS WELL  
03.02.2017 14:20:53,97 - lsm, INFO, ALL IS WELL  
03.02.2017 14:21:08,81 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:21:09,24 - lsm, INFO, ALL IS WELL  
03.02.2017 14:21:24,24 - lsm, INFO, ALL IS WELL  
03.02.2017 14:21:48,31 - nsd, INFO, ALL IS WELL  
03.02.2017 14:21:50,59 - lsm, INFO, ALL IS WELL  
03.02.2017 14:22:05,62 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:22:06,20 - lsm, INFO, ALL IS WELL  
03.02.2017 14:22:22,08 - lsm, INFO, ALL IS WELL  
03.02.2017 14:22:38,08 - nsd, INFO, ALL IS WELL  
03.02.2017 14:22:38,54 - lsm, INFO, ALL IS WELL  
03.02.2017 14:22:53,98 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:22:54,59 - lsm, INFO, ALL IS WELL  
03.02.2017 14:23:09,32 - lsm, INFO, ALL IS WELL  
03.02.2017 14:23:25,49 - nsd, INFO, ALL IS WELL  
03.02.2017 14:23:26,01 - lsm, INFO, ALL IS WELL  
03.02.2017 14:23:40,78 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:23:41,23 - lsm, INFO, ALL IS WELL  
03.02.2017 14:23:56,29 - lsm, INFO, ALL IS WELL  
03.02.2017 14:24:12,64 - nsd, INFO, ALL IS WELL  
03.02.2017 14:24:13,93 - lsm, INFO, ALL IS WELL  
03.02.2017 14:24:28,67 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:24:29,04 - lsm, INFO, ALL IS WELL  
03.02.2017 14:24:44,41 - lsm, INFO, ALL IS WELL  
03.02.2017 14:24:59,74 - nsd, INFO, ALL IS WELL  
03.02.2017 14:25:00,19 - lsm, INFO, ALL IS WELL  
03.02.2017 14:25:15,43 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:25:15,95 - lsm, INFO, ALL IS WELL  
03.02.2017 14:25:30,51 - lsm, INFO, ALL IS WELL  
03.02.2017 14:25:45,75 - nsd, INFO, ALL IS WELL  
03.02.2017 14:25:46,30 - lsm, INFO, ALL IS WELL  
03.02.2017 14:26:01,23 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:26:01,98 - lsm, INFO, ALL IS WELL  
03.02.2017 14:26:16,47 - lsm, INFO, ALL IS WELL  
03.02.2017 14:26:32,27 - nsd, INFO, ALL IS WELL  
03.02.2017 14:26:32,65 - lsm, INFO, ALL IS WELL  
03.02.2017 14:26:47,43 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:26:47,78 - lsm, INFO, ALL IS WELL  
03.02.2017 14:27:02,26 - lsm, INFO, ALL IS WELL  
03.02.2017 14:27:17,42 - nsd, INFO, ALL IS WELL  
03.02.2017 14:27:17,85 - lsm, INFO, ALL IS WELL  
03.02.2017 14:27:32,81 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:27:33,26 - lsm, INFO, ALL IS WELL  
03.02.2017 14:27:47,74 - lsm, INFO, ALL IS WELL  
03.02.2017 14:28:03,58 - nsd, INFO, ALL IS WELL  
03.02.2017 14:28:04,30 - lsm, INFO, ALL IS WELL  
03.02.2017 14:28:18,97 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:28:19,48 - lsm, INFO, ALL IS WELL  
03.02.2017 14:28:34,41 - lsm, INFO, ALL IS WELL  
03.02.2017 14:28:50,47 - nsd, INFO, ALL IS WELL  
03.02.2017 14:28:50,90 - lsm, INFO, ALL IS WELL  
03.02.2017 14:29:05,69 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:29:06,42 - lsm, INFO, ALL IS WELL  
03.02.2017 14:29:21,42 - lsm, INFO, ALL IS WELL  
03.02.2017 14:29:36,79 - nsd, INFO, ALL IS WELL  
03.02.2017 14:29:37,20 - lsm, INFO, ALL IS WELL  
03.02.2017 14:29:51,86 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:29:52,45 - lsm, INFO, ALL IS WELL  
03.02.2017 14:30:07,64 - lsm, INFO, ALL IS WELL  
03.02.2017 14:30:23,56 - nsd, INFO, ALL IS WELL  
03.02.2017 14:30:24,05 - lsm, INFO, ALL IS WELL  
03.02.2017 14:30:38,83 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:30:39,30 - lsm, INFO, ALL IS WELL  
03.02.2017 14:30:54,09 - lsm, INFO, ALL IS WELL  
03.02.2017 14:31:10,11 - nsd, INFO, ALL IS WELL  
03.02.2017 14:31:10,72 - lsm, INFO, ALL IS WELL  
03.02.2017 14:31:25,19 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:31:25,74 - lsm, INFO, ALL IS WELL  
03.02.2017 14:31:40,25 - lsm, INFO, ALL IS WELL  
03.02.2017 14:31:55,23 - nsd, INFO, ALL IS WELL  
03.02.2017 14:31:55,64 - lsm, INFO, ALL IS WELL  
03.02.2017 14:32:10,75 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:32:11,59 - lsm, INFO, ALL IS WELL  
03.02.2017 14:32:26,38 - lsm, INFO, ALL IS WELL  
03.02.2017 14:32:41,79 - nsd, INFO, ALL IS WELL  
03.02.2017 14:32:42,37 - lsm, INFO, ALL IS WELL  
03.02.2017 14:32:57,19 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:32:57,65 - lsm, INFO, ALL IS WELL  
03.02.2017 14:33:12,24 - lsm, INFO, ALL IS WELL  
03.02.2017 14:33:27,99 - nsd, INFO, ALL IS WELL  
03.02.2017 14:33:28,36 - lsm, INFO, ALL IS WELL  
03.02.2017 14:33:42,97 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:33:43,43 - lsm, INFO, ALL IS WELL  
03.02.2017 14:33:58,13 - lsm, INFO, ALL IS WELL  
03.02.2017 14:34:13,93 - nsd, INFO, ALL IS WELL  
03.02.2017 14:34:14,83 - lsm, INFO, ALL IS WELL  
03.02.2017 14:34:29,47 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:34:30,05 - lsm, INFO, ALL IS WELL  
03.02.2017 14:34:45,08 - lsm, INFO, ALL IS WELL  
03.02.2017 14:35:00,39 - nsd, INFO, ALL IS WELL  
03.02.2017 14:35:00,75 - lsm, INFO, ALL IS WELL  
03.02.2017 14:35:15,25 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:35:15,67 - lsm, INFO, ALL IS WELL  
03.02.2017 14:35:30,19 - lsm, INFO, ALL IS WELL  
03.02.2017 14:35:45,50 - nsd, INFO, ALL IS WELL  
03.02.2017 14:35:45,90 - lsm, INFO, ALL IS WELL  
03.02.2017 14:36:00,38 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:36:00,76 - lsm, INFO, ALL IS WELL  
03.02.2017 14:36:15,25 - lsm, INFO, ALL IS WELL  
03.02.2017 14:36:30,56 - nsd, INFO, ALL IS WELL  
03.02.2017 14:36:30,91 - lsm, INFO, ALL IS WELL  
03.02.2017 14:36:45,60 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:36:46,07 - lsm, INFO, ALL IS WELL  
03.02.2017 14:37:00,62 - lsm, INFO, ALL IS WELL  
03.02.2017 14:37:15,65 - nsd, INFO, ALL IS WELL  
03.02.2017 14:37:16,01 - lsm, INFO, ALL IS WELL  
03.02.2017 14:37:30,52 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:37:30,92 - lsm, INFO, ALL IS WELL  
03.02.2017 14:37:45,62 - lsm, INFO, ALL IS WELL  
03.02.2017 14:38:01,09 - nsd, INFO, ALL IS WELL  
03.02.2017 14:38:01,72 - lsm, INFO, ALL IS WELL  
03.02.2017 14:38:16,84 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:38:17,66 - lsm, INFO, ALL IS WELL  
03.02.2017 14:38:32,30 - lsm, INFO, ALL IS WELL  
03.02.2017 14:38:47,63 - nsd, INFO, ALL IS WELL  
03.02.2017 14:38:47,97 - lsm, INFO, ALL IS WELL  
03.02.2017 14:39:02,89 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:39:03,38 - lsm, INFO, ALL IS WELL  
03.02.2017 14:39:18,63 - lsm, INFO, ALL IS WELL  
03.02.2017 14:39:33,66 - nsd, INFO, ALL IS WELL  
03.02.2017 14:39:34,03 - lsm, INFO, ALL IS WELL  
03.02.2017 14:39:48,47 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:39:48,83 - lsm, INFO, ALL IS WELL  
03.02.2017 14:40:03,33 - lsm, INFO, ALL IS WELL  
03.02.2017 14:40:18,96 - nsd, INFO, ALL IS WELL  
03.02.2017 14:40:19,54 - lsm, INFO, ALL IS WELL  
03.02.2017 14:40:33,96 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:40:34,35 - lsm, INFO, ALL IS WELL  
03.02.2017 14:40:49,05 - lsm, INFO, ALL IS WELL  
03.02.2017 14:41:05,30 - nsd, INFO, ALL IS WELL  
03.02.2017 14:41:05,68 - lsm, INFO, ALL IS WELL  
03.02.2017 14:41:20,22 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:41:20,59 - lsm, INFO, ALL IS WELL  
03.02.2017 14:41:35,68 - lsm, INFO, ALL IS WELL  
03.02.2017 14:41:51,11 - nsd, INFO, ALL IS WELL  
03.02.2017 14:41:51,79 - lsm, INFO, ALL IS WELL  
03.02.2017 14:42:06,49 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:42:06,90 - lsm, INFO, ALL IS WELL  
03.02.2017 14:42:21,90 - lsm, INFO, ALL IS WELL  
03.02.2017 14:42:37,61 - nsd, INFO, ALL IS WELL  
03.02.2017 14:42:38,11 - lsm, INFO, ALL IS WELL  
03.02.2017 14:42:52,97 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:42:53,42 - lsm, INFO, ALL IS WELL  
03.02.2017 14:43:08,11 - lsm, INFO, ALL IS WELL  
03.02.2017 14:43:23,80 - nsd, INFO, ALL IS WELL  
03.02.2017 14:43:24,19 - lsm, INFO, ALL IS WELL  
03.02.2017 14:43:39,20 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:43:39,88 - lsm, INFO, ALL IS WELL  
03.02.2017 14:43:55,15 - lsm, INFO, ALL IS WELL  
03.02.2017 14:44:12,05 - nsd, INFO, ALL IS WELL  
03.02.2017 14:44:12,75 - lsm, INFO, ALL IS WELL  
03.02.2017 14:44:29,04 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:44:30,67 - lsm, INFO, ALL IS WELL  
03.02.2017 14:44:45,79 - lsm, INFO, ALL IS WELL  
03.02.2017 14:45:01,70 - nsd, INFO, ALL IS WELL  
03.02.2017 14:45:02,49 - lsm, INFO, ALL IS WELL  
03.02.2017 14:45:17,52 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:45:17,89 - lsm, INFO, ALL IS WELL  
03.02.2017 14:45:32,73 - lsm, INFO, ALL IS WELL  
03.02.2017 14:45:48,14 - nsd, INFO, ALL IS WELL  
03.02.2017 14:45:48,71 - lsm, INFO, ALL IS WELL  
03.02.2017 14:46:03,28 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:46:03,84 - lsm, INFO, ALL IS WELL  
03.02.2017 14:46:19,11 - lsm, INFO, ALL IS WELL  
03.02.2017 14:46:34,55 - nsd, INFO, ALL IS WELL  
03.02.2017 14:46:35,18 - lsm, INFO, ALL IS WELL  
03.02.2017 14:46:49,66 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:46:50,04 - lsm, INFO, ALL IS WELL  
03.02.2017 14:47:04,63 - lsm, INFO, ALL IS WELL  
03.02.2017 14:47:20,16 - nsd, INFO, ALL IS WELL  
03.02.2017 14:47:20,91 - lsm, INFO, ALL IS WELL  
03.02.2017 14:47:35,39 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:47:35,80 - lsm, INFO, ALL IS WELL  
03.02.2017 14:47:50,29 - lsm, INFO, ALL IS WELL  
03.02.2017 14:48:06,10 - nsd, INFO, ALL IS WELL  
03.02.2017 14:48:06,57 - lsm, INFO, ALL IS WELL  
03.02.2017 14:48:21,29 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:48:21,65 - lsm, INFO, ALL IS WELL  
03.02.2017 14:48:36,27 - lsm, INFO, ALL IS WELL  
03.02.2017 14:48:51,34 - nsd, INFO, ALL IS WELL  
03.02.2017 14:48:51,93 - lsm, INFO, ALL IS WELL  
03.02.2017 14:49:06,65 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:49:07,02 - lsm, INFO, ALL IS WELL  
03.02.2017 14:49:21,71 - lsm, INFO, ALL IS WELL  
03.02.2017 14:49:37,37 - nsd, INFO, ALL IS WELL  
03.02.2017 14:49:37,72 - lsm, INFO, ALL IS WELL  
03.02.2017 14:49:52,24 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:49:52,96 - lsm, INFO, ALL IS WELL  
03.02.2017 14:50:07,52 - lsm, INFO, ALL IS WELL  
03.02.2017 14:50:22,53 - nsd, INFO, ALL IS WELL  
03.02.2017 14:50:22,90 - lsm, INFO, ALL IS WELL  
03.02.2017 14:50:37,89 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:50:38,67 - lsm, INFO, ALL IS WELL  
03.02.2017 14:50:53,28 - lsm, INFO, ALL IS WELL  
03.02.2017 14:51:08,83 - nsd, INFO, ALL IS WELL  
03.02.2017 14:51:09,23 - lsm, INFO, ALL IS WELL  
03.02.2017 14:51:24,28 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:51:24,81 - lsm, INFO, ALL IS WELL  
03.02.2017 14:51:39,26 - lsm, INFO, ALL IS WELL  
03.02.2017 14:51:54,68 - nsd, INFO, ALL IS WELL  
03.02.2017 14:51:55,04 - lsm, INFO, ALL IS WELL  
03.02.2017 14:52:09,48 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:52:10,02 - lsm, INFO, ALL IS WELL  
03.02.2017 14:52:24,47 - lsm, INFO, ALL IS WELL  
03.02.2017 14:52:39,62 - nsd, INFO, ALL IS WELL  
03.02.2017 14:52:40,16 - lsm, INFO, ALL IS WELL  
03.02.2017 14:52:54,70 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:52:55,29 - lsm, INFO, ALL IS WELL  
03.02.2017 14:53:09,93 - lsm, INFO, ALL IS WELL  
03.02.2017 14:53:24,98 - nsd, INFO, ALL IS WELL  
03.02.2017 14:53:25,43 - lsm, INFO, ALL IS WELL  
03.02.2017 14:53:39,89 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:53:40,27 - lsm, INFO, ALL IS WELL  
03.02.2017 14:53:54,75 - lsm, INFO, ALL IS WELL  
03.02.2017 14:54:09,83 - nsd, INFO, ALL IS WELL  
03.02.2017 14:54:10,28 - lsm, INFO, ALL IS WELL  
03.02.2017 14:54:24,86 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:54:25,49 - lsm, INFO, ALL IS WELL  
03.02.2017 14:54:40,60 - lsm, INFO, ALL IS WELL  
03.02.2017 14:54:56,00 - nsd, INFO, ALL IS WELL  
03.02.2017 14:54:56,37 - lsm, INFO, ALL IS WELL  
03.02.2017 14:55:11,16 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:55:11,73 - lsm, INFO, ALL IS WELL  
03.02.2017 14:55:26,67 - lsm, INFO, ALL IS WELL  
03.02.2017 14:55:41,81 - nsd, INFO, ALL IS WELL  
03.02.2017 14:55:42,23 - lsm, INFO, ALL IS WELL  
03.02.2017 14:55:56,89 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:55:57,47 - lsm, INFO, ALL IS WELL  
03.02.2017 14:56:11,99 - lsm, INFO, ALL IS WELL  
03.02.2017 14:56:27,72 - nsd, INFO, ALL IS WELL  
03.02.2017 14:56:28,09 - lsm, INFO, ALL IS WELL  
03.02.2017 14:56:43,44 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:56:45,07 - lsm, INFO, ALL IS WELL  
03.02.2017 14:56:59,85 - lsm, INFO, ALL IS WELL  
03.02.2017 14:57:15,75 - nsd, INFO, ALL IS WELL  
03.02.2017 14:57:16,16 - lsm, INFO, ALL IS WELL  
03.02.2017 14:57:31,29 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:57:31,70 - lsm, INFO, ALL IS WELL  
03.02.2017 14:57:46,35 - lsm, INFO, ALL IS WELL  
03.02.2017 14:58:01,33 - nsd, INFO, ALL IS WELL  
03.02.2017 14:58:01,68 - lsm, INFO, ALL IS WELL  
03.02.2017 14:58:16,14 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:58:16,52 - lsm, INFO, ALL IS WELL  
03.02.2017 14:58:31,01 - lsm, INFO, ALL IS WELL  
03.02.2017 14:58:47,11 - nsd, INFO, ALL IS WELL  
03.02.2017 14:58:47,95 - lsm, INFO, ALL IS WELL  
03.02.2017 14:59:02,60 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:59:02,96 - lsm, INFO, ALL IS WELL  
03.02.2017 14:59:17,81 - lsm, INFO, ALL IS WELL  
03.02.2017 14:59:33,02 - nsd, INFO, ALL IS WELL  
03.02.2017 14:59:33,39 - lsm, INFO, ALL IS WELL  
03.02.2017 14:59:47,89 - mtbpro, INFO, ALL IS WELL  
03.02.2017 14:59:48,43 - lsm, INFO, ALL IS WELL  
03.02.2017 15:00:02,92 - lsm, INFO, ALL IS WELL  
03.02.2017 15:00:18,62 - nsd, INFO, ALL IS WELL  
03.02.2017 15:00:19,16 - lsm, INFO, ALL IS WELL  
03.02.2017 15:00:34,03 - mtbpro, INFO, ALL IS WELL  
03.02.2017 15:00:34,45 - lsm, INFO, ALL IS WELL  
03.02.2017 15:00:50,17 - lsm, INFO, ALL IS WELL  
03.02.2017 15:01:06,15 - nsd, INFO, ALL IS WELL  
03.02.2017 15:01:06,55 - lsm, INFO, ALL IS WELL  
03.02.2017 15:01:21,09 - mtbpro, INFO, ALL IS WELL  
03.02.2017 15:01:21,65 - lsm, INFO, ALL IS WELL  
03.02.2017 15:01:36,23 - lsm, INFO, ALL IS WELL  
03.02.2017 15:01:51,23 - nsd, INFO, ALL IS WELL  
03.02.2017 15:01:51,61 - lsm, INFO, ALL IS WELL  
03.02.2017 15:02:06,13 - mtbpro, INFO, ALL IS WELL  
03.02.2017 15:02:06,68 - lsm, INFO, ALL IS WELL  
03.02.2017 15:02:21,16 - lsm, INFO, ALL IS WELL  
03.02.2017 15:02:36,29 - nsd, INFO, ALL IS WELL  
03.02.2017 15:02:36,68 - lsm, INFO, ALL IS WELL  
03.02.2017 15:02:51,69 - mtbpro, INFO, ALL IS WELL  
03.02.2017 15:02:52,59 - lsm, INFO, ALL IS WELL  
03.02.2017 15:03:07,08 - lsm, INFO, ALL IS WELL  
03.02.2017 15:03:23,14 - nsd, INFO, ALL IS WELL  
03.02.2017 15:03:23,50 - lsm, INFO, ALL IS WELL  
03.02.2017 15:03:38,33 - mtbpro, INFO, ALL IS WELL  
03.02.2017 15:03:38,84 - lsm, INFO, ALL IS WELL  
03.02.2017 15:03:53,37 - lsm, INFO, ALL IS WELL  
03.02.2017 15:04:08,69 - nsd, INFO, ALL IS WELL  
03.02.2017 15:04:09,07 - lsm, INFO, ALL IS WELL  
03.02.2017 15:04:23,72 - mtbpro, INFO, ALL IS WELL  
03.02.2017 15:04:24,43 - lsm, INFO, ALL IS WELL  
03.02.2017 15:04:39,01 - lsm, INFO, ALL IS WELL  
03.02.2017 15:04:54,63 - nsd, INFO, ALL IS WELL  
03.02.2017 15:04:55,39 - lsm, INFO, ALL IS WELL  
03.02.2017 15:05:09,87 - mtbpro, INFO, ALL IS WELL  
03.02.2017 15:05:10,41 - lsm, INFO, ALL IS WELL  
03.02.2017 15:05:25,31 - lsm, INFO, ALL IS WELL  
